A0A023PYF4	0.0580150146329049
A0A023PZB3	0.0162170427071089
A0A023PZE8	0.0810408743536526
A0A023PZF2	0.0408183186654542
A0A023PZG4	0.0497743459854273
A0A0B7P221	0.1875
A0A0B7P3V8	0.0147270048022896
A0A7M4B2U1	0.0970581829223894
A2P2R3	0.0637345483759947
A5Z2X5	0.0320973811733168
D6VPM8	0.0435930122591739
D6VTK4	0.0227617468638935
D6W196	0.0239133455113384
I2HB52	0.0363746423068457
I2HB70	0.0231021729079982
O13297	0.0380304775292453
O13329	0.032597110406073
O13511	0.0158284893631529
O13512	0.0921533268599436
O13516	0.0424816267661702
O13525	0.041654978744531
O13527	0.0206997517880014
O13529	0.04373110997289
O13535	0.021252213914129
O13536	0.0835642397362231
O13539	0.0160301807982335
O13544	0.0250456863265246
O13547	0.0167645643921784
O13549	0.0221297132220996
O13555	0.0181904519630289
O13556	0.0429449115744709
O13559	0.0161933138449906
O13563	0.0796384723154849
O13565	0.0577643107891947
O13574	0.024644388209057
O13577	0.0261411493028854
O13578	0.0166569125651859
O13585	0.0307777147086746
O13587	0.109822560202788
O14455	0.0413094103948343
O14464	0.0670328441902552
O14467	0.0373177868512836
O14468	0.0279042200094832
O43137	0.0867665418227216
O60200	0.0555740502951232
O74302	0.0156533843255252
O74700	0.0381196374559526
O75012	0.0751750621188164
O94742	0.0245847937891047
P00044	0.122907635112529
P00045	0.116242611118787
P00127	0.0342599420901872
P00128	0.0704860168341026
P00163	0.0655902992994312
P00175	0.0566275215539114
P00330	0.083212867480041
P00331	0.0801037384176583
P00358	0.075243931390587
P00359	0.075341260040285
P00360	0.0757888051786541
P00401	0.0540499928063498
P00410	0.0725290737274126
P00420	0.0561685962269827
P00424	0.0336688083639777
P00425	0.0317379490520561
P00427	0.0397230737501289
P00431	0.0709699710415923
P00445	0.158097161125934
P00447	0.0746724644228597
P00498	0.0754479018664408
P00546	0.0560918932596615
P00549	0.0601597175195898
P00560	0.0691172589220824
P00572	0.117905937902221
P00635	0.102329979779008
P00724	0.0710288383222099
P00729	0.0674576494656686
P00812	0.0897236928998331
P00815	0.0338028274226782
P00817	0.105035752705906
P00830	0.0510334168833371
P00854	0.0561335970624648
P00856	0.050255742134723
P00890	0.0577739107881781
P00899	0.0919902064299394
P00912	0.0741108115746679
P00924	0.0787632128680773
P00925	0.0787728890373463
P00927	0.0417286003138926
P00931	0.0510166819902886
P00937	0.0436493832673186
P00942	0.0842730508848249
P00950	0.11181771987423
P00958	0.0523080056385671
P01094	0.0327521936399432
P01097	0.0259854112293382
P01098	0.0258109101975603
P01119	0.0479125445125818
P01120	0.0447748853956581
P01123	0.0846187555501852
P01149	0.0352193121016553
P02293	0.0259367565019036
P02294	0.0257791695012016
P02309	0.0394910622188666
P02381	0.0388482108580625
P02400	0.0359828096078974
P02406	0.0503784152308209
P02407	0.0441049132551146
P02557	0.0601970869977733
P02829	0.0272020504994762
P02992	0.059201636177732
P02994	0.0569573501489013
P03069	0.00737312041059994
P03870	0.0508142075453692
P03871	0.0498542825819636
P03872	0.0277694724697449
P03873	0.0289326591664742
P03874	0.0494752529160577
P03875	0.0341013150201707
P03876	0.0341064421168259
P03877	0.0464725227310728
P03878	0.0260982441632099
P03879	0.026210084480102
P03881	0.0331602925750148
P03882	0.0676723308398191
P03962	0.0846103313639216
P03965	0.041959879067286
P04037	0.0473912324234905
P04039	0.030371277386627
P04046	0.0572620245275638
P04050	0.0274076386454449
P04051	0.027744486087674
P04076	0.052380725212183
P04147	0.0181842995511135
P04161	0.0745585266237414
P04173	0.0806675537457717
P04385	0.0821395192313459
P04386	0.0242581374051805
P04387	0.0808599095653622
P04397	0.0477598570268841
P04449	0.027962246907452
P04456	0.0602563944238278
P04650	0.0740178449209174
P04710	0.0633965981279897
P04786	0.0349700723946087
P04801	0.0334501905846393
P04802	0.044300500516838
P04803	0.0713572909156838
P04806	0.082802321129713
P04807	0.0820091440047773
P04817	0.0838936432827782
P04819	0.0315909699764442
P04821	0.0131807774301205
P04840	0.0820515831367967
P04911	0.0357230630187812
P04912	0.0355683663355897
P05030	0.0319247815081843
P05066	0.0663380269882162
P05085	0.0265934939217013
P05150	0.0832708112897158
P05316	0.0745172758221738
P05317	0.0478595743638724
P05318	0.0387939159470765
P05319	0.0392168187593855
P05373	0.0663818128486393
P05374	0.0252938117078477
P05375	0.0731784591179546
P05453	0.0321667381500283
P05626	0.00958751215245106
P05694	0.0465808372600002
P05737	0.0644947370521857
P05738	0.0906564151971908
P05739	0.0716043332742495
P05740	0.100361603990841
P05743	0.100102872470905
P05744	0.15962459419577
P05745	0.0404295587453482
P05747	0.0366863694630395
P05748	0.0638683432574195
P05749	0.10124146278318
P05750	0.0435196331024385
P05755	0.0427482436749497
P05756	0.0498626968009043
P05759	0.0545529528208512
P05986	0.0695968947768628
P06100	0.0368735469672348
P06101	0.0206112816013313
P06102	0.00979885684754885
P06103	0.027504505892188
P06104	0.074645000337904
P06105	0.0111783405171594
P06106	0.060064613575479
P06115	0.0609680338040542
P06168	0.0386497927630308
P06169	0.0569384985558856
P06174	0.0776342701203063
P06182	0.059306270713478
P06197	0.047246066060559
P06208	0.0323499497019146
P06242	0.0606838234868888
P06243	0.0415736060539052
P06244	0.0706482834599674
P06245	0.074383562278809
P06367	0.0988488161446796
P06633	0.101210091344063
P06634	0.0446127150001641
P06700	0.0451486747238527
P06701	0.0155530375269625
P06704	0.0517491589026915
P06738	0.0438571323445451
P06773	0.056164821762742
P06774	0.0120506585411849
P06775	0.0760804699297193
P06776	0.0480243835291357
P06777	0.0358164604521317
P06778	0.0199835941705886
P06779	0.0157975947356478
P06780	0.0830559302440156
P06781	0.0923365870129073
P06782	0.0276527255194272
P06783	0.0433965315507984
P06784	0.0334295724455521
P06785	0.108710803180181
P06786	0.0176672397111041
P06787	0.0451313088286625
P06838	0.0486603218018672
P06839	0.0536303781874927
P06843	0.00605962872414682
P06844	0.0716910217718082
P07143	0.055831476557786
P07149	0.0164922166261696
P07170	0.0919516305910344
P07172	0.0619784146459219
P07213	0.0324547228454991
P07236	0.0564317939256462
P07244	0.0370630168257159
P07245	0.0451888715525367
P07246	0.0728206035767511
P07248	0.0178398624047572
